source_year,source_file,source_url,page,text
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,37,"SURGICAL PROCEDURE GROUP RANKING BY COUNTRY
% OF % OF
RANK TOTAL RANK TOTAL
TOTAL TOTAL
USA ARGENTINA
1 Total Body & Extremities Procedures 746,422 37.5% 1 Total Face & Head Procedures 194,200 48.7%
2 Total Breast Procedures 728,711 36.6% 2 Total Breast Procedures 112,520 28.2%
3 Total Face & Head Procedures 517,163 26.0% 3 Total Body & Extremities Procedures 92,260 23.1%
BRAZIL COLOMBIA
1 Total Body & Extremities Procedures 623,160 38.1% 1 Total Body & Extremities Procedures 145,248 38.8%
2 Total Face & Head Procedures 612,960 37.5% 2 Total Face & Head Procedures 117,312 31.4%
3 Total Breast Procedures 398,100 24.4% 3 Total Breast Procedures 111,516 29.8%
MEXICO INDIA
1 Total Body & Extremities Procedures 260,733 38.8% 1 Total Face & Head Procedures 143,088 38.6%
2 Total Face & Head Procedures 260,313 38.7% 2 Total Body & Extremities Procedures 134,808 36.4%
3 Total Breast Procedures 151,638 22.5% 3 Total Breast Procedures 92,760 25.0%
GERMANY ITALY
1 Total Face & Head Procedures 189,953 39.8% 1 Total Face & Head Procedures 134,316 47.3%
2 Total Body & Extremities Procedures 145,855 30.6% 2 Total Breast Procedures 85,932 30.3%
3 Total Breast Procedures 141,143 29.6% 3 Total Body & Extremities Procedures 63,420 22.4%
TURKEY JAPAN
1 Total Face & Head Procedures 208,585 44.9% 1 Total Face & Head Procedures 243,422 91.6%
2 Total Breast Procedures 129,519 27.9% 2 Total Body & Extremities Procedures 16,217 6.1%
3 Total Body & Extremities Procedures 126,386 27.2% 3 Total Breast Procedures 6,094 2.3%
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 37"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,38,"NON-SURGICAL PROCEDURE GROUP RANKING BY COUNTRY
% OF % OF
RANK TOTAL RANK TOTAL
TOTAL TOTAL
USA MEXICO
1 Total Injectables Procedures 4,284,472 80.0% 1 Total Injectables Procedures 445,620 74.5%
2 Total Facial Rejuvenation Procedures 542,605 10.1% 2 Total Other Procedures 107,835 18.0%
3 Total Other Procedures 528,527 9.9% 3 Total Facial Rejuvenation Procedures 44,468 7.4%
JAPAN TURKEY
1 Total Other Procedures 608,391 41.1% 1 Total Injectables Procedures 430,469 88.6%
2 Total Injectables Procedures 565,441 38.2% 2 Total Other Procedures 32,383 6.7%
3 Total Facial Rejuvenation Procedures 306,056 20.7% 3 Total Facial Rejuvenation Procedures 23,023 4.7%
BRAZIL INDIA
1 Total Injectables Procedures 924,660 84.9% 1 Total Injectables Procedures 166,344 41.2%
2 Total Facial Rejuvenation Procedures 88,860 8.2% 2 Total Other Procedures 145,680 36.1%
3 Total Other Procedures 75,900 7.0% 3 Total Facial Rejuvenation Procedures 91,992 22.8%
ARGENTINA ITALY
1 Total Injectables Procedures 350,320 52.3% 1 Total Injectables Procedures 317,880 82.5%
2 Total Other Procedures 245,220 36.6% 2 Total Facial Rejuvenation Procedures 35,148 9.1%
3 Total Facial Rejuvenation Procedures 73,740 11.0% 3 Total Other Procedures 32,088 8.3%
GERMANY GREECE
1 Total Injectables Procedures 570,586 94.2% 1 Total Injectables Procedures 152,513 62.8%
2 Total Facial Rejuvenation Procedures 23,157 3.8% 2 Total Other Procedures 69,829 28.7%
3 Total Other Procedures 12,199 2.0% 3 Total Facial Rejuvenation Procedures 20,584 8.5%
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 38"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,39,"PROCEDURES PERFORMED BY
PLASTIC SURGEONS
IN 2021"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,40,"NUMBER OF WORLDWIDE SURGICAL PROCEDURES
PERFORMED BY PLASTIC SURGEONS
PERCENTAGE OF TOTAL
RANK SURGICAL PROCEDURES TOTAL
SURGICAL PROCEDURES
1 Liposuction 1,903,063 14.8%
2 Breast Augmentation 1,685,471 13.1%
3 Eyelid Surgery 1,446,890 11.3%
4 Rhinoplasty 995,149 7.7%
5 Abdominoplasty 991,361 7.7%
6 Breast Lift 781,404 6.1%
7 Lip Enhancement/Perioral Procedure 717,596 5.6%
8 Fat Grafting – Face 589,494 4.6%
9 Buttock Augmentation – Implants and Fat Transfer 523,331 4.1%
10 Breast Reduction 507,363 4.0%
11 Facelift 477,705 3.7%
12 Neck Lift 290,844 2.3%
13 Brow Lift 290,107 2.3%
14 Gynecomastia 282,997 2.2%
15 Ear Surgery 272,493 2.1%
16 Breast Implant Removal 253,594 2.0%
17 Labiaplasty 171,088 1.3%
18 Upper Arm Lift 140,158 1.1%
19 Facial Bone Contouring 131,656 1.0%
20 Thigh Lift 113,206 0.9%
21 Lower Body Lift 96,312 0.8%
22 Vaginal Rejuvenation 71,018 0.6%
23 Buttock Lift 63,190 0.5%
24 Upper Body Lift 45,200 0.4%
Total Surgical Procedures 12,840,688
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 40"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,41,"NUMBER OF WORLDWIDE NON-SURGICAL PROCEDURES
PERFORMED BY PLASTIC SURGEONS
PERCENTAGE OF TOTAL NON-
RANK NON-SURGICAL PROCEDURES TOTAL
SURGICAL PROCEDURES
1 Botulinum Toxin 7,312,616 41.6%
2 Hyaluronic Acid 5,279,344 30.0%
3 Hair Removal 1,836,111 10.4%
4 Non-Surgical Skin Tightening 1,003,731 5.7%
5 Non-Surgical Fat Reduction 730,980 4.2%
6 Chemical Peel 534,831 3.0%
7 Cellulite Treatment 379,224 2.2%
8 Calcium Hydroxylapatite 290,095 1.6%
9 Full Field Ablative 231,955 1.3%
Total Non-Surgical Procedures 17,598,888
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 41"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,42,"PERCENT OF PLASTIC SURGEONS PERFORMING
EACH SURGICAL PROCEDURE
PERCENT OF PLASTIC SURGEONS PERFORMING EACH SURGICAL PROCEDURE
SURGICAL PROCEDURES W W O I R D L E D- ARGENTINA BRAZIL COLOMBIA GERMANY GREECE INDIA ITALY MEXICO ROMANIA SPAIN THAILAND TURKEY USA
FACE & HEAD
Brow Lift 62.3% 58.1% 53.9% 76.7% 64.5% 37.0% 43.5% 51.3% 81.9% 45.9% 76.0% 67.7% 58.3% 62.8%
Ear Surgery 76.0% 87.1% 53.9% 80.0% 61.3% 77.8% 80.4% 82.1% 84.6% 65.6% 96.0% 61.8% 83.3% 49.8%
Eyelid Surgery 90.4% 93.6% 80.8% 93.3% 83.9% 85.2% 87.0% 92.3% 98.7% 83.6% 96.0% 91.2% 100.0% 78.7%
Facelift 67.8% 74.2% 76.9% 76.7% 67.7% 59.3% 45.7% 69.2% 87.3% 39.3% 60.0% 64.7% 70.8% 76.4%
Facial Bone Contouring 41.5% 45.2% 15.4% 53.3% 19.4% 25.9% 43.5% 23.1% 75.2% 27.9% 32.0% 61.8% 45.8% 34.7%
Fat Grafting – Face 69.5% 64.5% 76.9% 66.7% 61.3% 70.4% 93.5% 61.5% 84.6% 31.2% 92.0% 47.1% 79.2% 57.9%
Lip Enhancement/
66.7% 67.7% 42.3% 73.3% 64.5% 51.9% 63.0% 66.7% 83.9% 75.4% 72.0% 44.1% 87.5% 62.5%
Perioral Procedure
Neck Lift 57.6% 64.5% 57.7% 73.3% 58.1% 55.6% 37.0% 46.2% 83.2% 21.3% 60.0% 55.9% 66.7% 69.8%
Hair Transplantation 13.5% 16.1% 15.4% 13.3% 9.7% 11.1% 63.0% 5.1% 11.4% 4.9% 4.0% 2.9% 20.8% 14.1%
Rhinoplasty 75.9% 90.3% 65.4% 86.7% 41.9% 81.5% 84.8% 74.4% 92.6% 45.9% 88.0% 91.2% 83.3% 66.4%
BREAST
Breast Augmentation – Saline 2.1% 3.2% 3.8% 3.3% 0.0% 0.0% 4.3% 0.0% 0.0% 1.6% 8.0% 0.0% 0.0% 8.5%
Breast Augmentation – Silicone 88.3% 93.6% 88.5% 93.3% 87.1% 85.2% 87.0% 94.9% 98.0% 77.1% 88.0% 70.6% 95.8% 76.7%
Breast Augmentation – Fat Transfer 53.3% 58.1% 42.3% 60.0% 71.0% 37.0% 67.4% 61.5% 60.4% 29.5% 56.0% 14.7% 62.5% 45.1%
Breast Implant Removal 74.6% 87.1% 65.4% 90.0% 83.9% 59.3% 52.2% 71.8% 94.0% 50.8% 84.0% 61.8% 79.2% 76.9%
Breast Lift 83.1% 90.3% 76.9% 86.7% 83.9% 81.5% 60.9% 84.6% 98.7% 68.9% 88.0% 67.7% 87.5% 77.6%
Breast Reduction 82.9% 80.7% 73.1% 93.3% 87.1% 74.1% 82.6% 84.6% 94.6% 68.9% 88.0% 58.8% 91.7% 71.7%
Gynecomastia 78.6% 83.9% 73.1% 80.0% 80.7% 81.5% 100.0% 84.6% 89.9% 55.7% 80.0% 47.1% 91.7% 62.3%
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 42"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,43,"PERCENT OF PLASTIC SURGEONS PERFORMING
EACH SURGICAL PROCEDURE
PERCENTAGE OF ALL PLASTIC SURGEONS PERFORMING EACH SURGICAL PROCEDURE
SURGICAL PROCEDURES W W O I R D L E D- ARGENTINA BRAZIL COLOMBIA GERMANY GREECE INDIA ITALY MEXICO ROMANIA SPAIN THAILAND TURKEY USA
BODY & EXTREMITIES
Abdominoplasty 87.5% 96.8% 92.3% 93.3% 83.9% 88.9% 91.3% 92.3% 98.7% 68.9% 92.0% 64.7% 95.8% 79.3%
Buttock Augmentation –
21.0% 19.4% 19.2% 53.3% 6.5% 3.7% 13.0% 10.3% 46.3% 3.3% 16.0% 17.7% 8.3% 4.0%
Implants only
Buttock Augmentation –
54.7% 58.1% 57.7% 83.3% 35.5% 37.0% 52.2% 25.6% 92.0% 24.6% 60.0% 20.6% 45.8% 46.2%
Fat Transfer
Buttock Lift 26.4% 9.7% 30.8% 43.3% 32.3% 29.6% 17.4% 12.8% 46.3% 8.2% 12.0% 14.7% 16.7% 17.6%
Liposuction 85.5% 90.3% 80.8% 93.3% 87.1% 85.2% 97.8% 92.3% 96.0% 60.7% 92.0% 58.8% 91.7% 80.1%
Lower Body Lift 30.0% 16.1% 30.8% 36.7% 29.0% 11.1% 34.8% 23.1% 46.3% 11.5% 40.0% 17.7% 29.2% 31.5%
Penile Enlargement 8.0% 0.0% 0.0% 6.7% 9.7% 14.8% 8.7% 12.8% 10.7% 13.1% 4.0% 2.9% 12.5% 1.0%
Thigh Lift 42.5% 29.0% 38.5% 70.0% 54.8% 37.0% 34.8% 38.5% 48.3% 26.2% 60.0% 26.5% 50.0% 39.7%
Upper Arm Lift 34.7% 19.4% 34.6% 43.3% 35.5% 40.7% 23.9% 33.3% 54.4% 14.8% 40.0% 17.7% 37.5% 59.3%
Upper Body Lift 20.5% 6.5% 23.1% 30.0% 16.1% 3.7% 26.1% 7.7% 34.2% 8.2% 20.0% 8.8% 25.0% 16.8%
Labiaplasty (excluding vaginal
53.7% 38.7% 61.5% 63.3% 64.5% 59.3% 45.7% 61.5% 59.1% 52.5% 80.0% 26.5% 45.8% 33.6%
rejuvenation)
Vaginal Rejuvenation 21.6% 16.1% 34.6% 36.7% 9.7% 7.4% 50.0% 12.8% 30.9% 3.3% 28.0% 5.9% 29.2% 8.5%
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 43"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,44,"PERCENT OF PLASTIC SURGEONS PERFORMING
EACH NON-SURGICAL PROCEDURE
PERCENTAGE OF ALL PLASTIC SURGEONS PERFORMING EACH NON-SURGICAL PROCEDURE
NON-SURGICAL PROCEDURES W W O I R D L E D- ARGENTINA BRAZIL COLOMBIA GERMANY GREECE INDIA ITALY MEXICO ROMANIA SPAIN THAILAND TURKEY USA
INJECTABLES
Botulinum Toxin 85.5% 100.0% 76.9% 90.0% 90.3% 88.9% 67.4% 84.6% 98.7% 90.2% 84.0% 61.8% 91.7% 87.1%
Calcium Hydroxylapatite 17.6% 25.8% 26.9% 16.7% 19.4% 14.8% 2.2% 25.6% 25.5% 18.0% 28.0% 0.0% 20.8% 26.6%
Hyaluronic Acid 76.7% 83.9% 65.4% 80.0% 80.7% 81.5% 63.0% 84.6% 93.3% 90.2% 76.0% 32.4% 87.5% 71.7%
Poly-L-Lactic Acid 9.5% 9.7% 23.1% 0.0% 9.7% 29.6% 4.3% 7.7% 13.4% 8.2% 4.0% 0.0% 8.3% 24.4%
FACIAL REJUVENATION
Chemical Peel 24.4% 25.8% 19.2% 16.7% 16.1% 37.0% 43.5% 46.2% 25.5% 26.2% 52.0% 2.9% 8.3% 45.1%
Full Field Ablative 16.4% 25.8% 11.5% 6.7% 9.7% 40.7% 21.7% 35.9% 14.8% 11.5% 20.0% 2.9% 4.2% 35.2%
Micro-Ablative Resurfacing 0.0% 0.0% 0.0% 0.0% 0.0% 0.0% 0.0% 0.0% 0.0% 0.0% 0.0% 0.0% 0.0% 21.9%
Dermabrasion 13.5% 22.6% 3.8% 10.0% 0.0% 11.1% 23.9% 12.8% 18.1% 6.6% 16.0% 8.8% 8.3% 10.6%
Microdermabrasion 13.0% 22.6% 3.8% 13.3% 3.2% 25.9% 19.6% 5.1% 25.5% 9.8% 4.0% 2.9% 0.0% 16.7%
Non-Surgical Skin Tightening 26.5% 29.0% 15.4% 26.7% 35.5% 33.3% 34.8% 23.1% 33.6% 21.3% 32.0% 8.8% 12.5% 23.4%
Photo Rejuvenation 11.1% 25.8% 7.7% 6.7% 9.7% 7.4% 6.5% 10.3% 15.4% 4.9% 20.0% 14.7% 4.2% 33.3%
Polymethylmethacrylate 1.0% 3.2% 0.0% 0.0% 0.0% 0.0% 2.2% 0.0% 2.0% 0.0% 0.0% 0.0% 0.0% 6.2%
OTHER
Cellulite Treatment 18.6% 29.0% 19.2% 16.7% 3.2% 51.9% 6.5% 25.6% 29.5% 16.4% 36.0% 0.0% 0.0% 10.1%
Hair Removal 17.4% 32.3% 3.8% 13.3% 0.0% 51.9% 37.0% 15.4% 16.1% 13.1% 16.0% 5.9% 4.2% 33.3%
Non-Surgical Fat Reduction 22.3% 25.8% 7.7% 33.3% 35.5% 51.9% 15.2% 20.5% 32.9% 18.0% 28.0% 11.8% 0.0% 29.1%
Tattoo Removal 14.8% 19.4% 0.0% 10.0% 3.2% 29.6% 50.0% 18.0% 18.8% 6.6% 12.0% 2.9% 0.0% 18.7%
Treatment of Leg Veins 6.5% 12.9% 3.8% 3.3% 3.2% 11.1% 8.7% 12.8% 5.4% 9.8% 12.0% 0.0% 0.0% 10.6%
Sclerotherapy 9.7% 6.5% 3.8% 3.3% 6.5% 18.5% 10.9% 10.3% 14.1% 21.3% 20.0% 5.9% 4.2% 15.3%
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 44"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,45,DEMOGRAPHICS
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,46,"GENDER DISTRIBUTION FOR COSMETIC PROCEDURES – SURGICAL
GENDER DISTRIBUTION FOR SURGICAL COSMETIC PROCEDURES
RANK FEMALE NUMBER OF PERCENTAGE RANK MALE NUMBER OF PERCENTAGE
PROCEDURES OF TOTAL PROCEDURES OF TOTAL
1 Breast Augmentation 1,658,673 98.4% 1 Eyelid Surgery 303,932 21.0%
2 Liposuction 1,625,283 85.4% 2 Gynecomastia 282,997 100.0%
3 Eyelid Surgery 1,142,957 79.0% 3 Liposuction 277,779 14.6%
4 Abdominoplasty 904,846 91.3% 4 Rhinoplasty 256,406 25.8%
5 Breast Lift 781,404 100.0% 5 Fat Grafting – Face 110,319 18.7%
6 Rhinoplasty 738,743 74.2% 6 Ear Surgery 101,382 37.2%
Lip Enhancement/ 7 Abdominoplasty 86,515 8.7%
7 669,361 93.3%
Perioral Procedure
8 Facelift 79,232 16.6%
8 Breast Reduction 507,363 100.0%
9 Neck Lift 54,225 18.6%
Buttock Augmentation –
9 497,320 95.0% 10 Brow Lift 51,378 17.7%
Implants and Fat Transfer
Lip Enhancement/
10 Fat Grafting – Face 479,174 81.3% 11 48,235 6.7%
Perioral Procedure
11 Facelift 398,473 83.4%
12 Facial Bone Contouring 31,597 24.0%
12 Breast Implant Removal 249,735 98.5%
13 Breast Augmentation 26,799 1.6%
13 Brow Lift 238,729 82.3%
Buttock Augmentation –
14 26,011 5.0%
14 Neck Lift 236,619 81.4% Implants and Fat Transfer
15 Ear Surgery 171,111 62.8% 15 Upper Arm Lift 12,209 8.7%
16 Labiaplasty 171,088 100.0% 16 Lower Body Lift 11,793 12.2%
17 Upper Arm Lift 127,949 91.3% 17 Thigh Lift 8,815 7.8%
18 Thigh Lift 104,391 92.2% 18 Upper Body Lift 5,318 11.8%
19 Facial Bone Contouring 100,058 76.0% 19 Buttock Lift 4,557 7.2%
20 Lower Body Lift 84,518 87.8% 20 Breast Implant Removal 3,859 1.5%
21 Vaginal Rejuvenation 71,018 100.0%
22 Buttock Lift 58,633 92.8%
23 Upper Body Lift 39,882 88.2%
Total Surgical Procedures 11,057,328 86.1% Total Surgical Procedures 1,783,360 13.9%
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 46"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,47,"GENDER DISTRIBUTION FOR COSMETIC PROCEDURES –
NON-SURGICAL
GENDER DISTRIBUTION FOR NON-SURGICAL COSMETIC PROCEDURES
NUMBER OF PERCENTAGE NUMBER OF PERCENTAGE
RANK FEMALE RANK MALE
PROCEDURES OF TOTAL PROCEDURES OF TOTAL
1 Botulinum Toxin 6,252,548 85.5% 1 Botulinum Toxin 1,060,068 14.5%
2 Hyaluronic Acid 4,694,030 88.9% 2 Hyaluronic Acid 585,315 11.1%
3 Hair Removal 1,585,732 86.4% 3 Hair Removal 250,379 13.6%
4 Non-Surgical Skin Tightening 875,595 87.2% Non-Surgical Skin
4 128,136 12.8%
Tightening
5 Non-Surgical Fat Reduction 605,669 82.9%
5 Non-Surgical Fat Reduction 125,311 17.1%
6 Chemical Peel 463,573 86.7%
6 Chemical Peel 71,257 13.3%
7 Cellulite Treatment 361,436 95.3%
7 Calcium Hydroxylapatite 47,448 16.4%
8 Calcium Hydroxylapatite 242,647 83.6%
8 Full Field Ablative 32,043 13.8%
9 Full Field Ablative 199,912 86.2%
9 Cellulite Treatment 17,788 4.7%
Total Non-Surgical Procedures 15,281,143 86.8%
Total Non-Surgical Procedures 2,317,745 13.2%
Total Procedures 26,338,471 86.5%
Total Procedures 4,101,105 13.5%
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 47"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,48,"PATIENT AGE RELATED TO COSMETIC PROCEDURE
AGE DISTRIBUTION OF PATIENTS UNDERTAKING CERTAIN COSMETIC PROCEDURES
18 YEARS 19–34 YEARS 35–50 YEARS 51–64 YEARS 65 YEARS
OR YOUNGER OLD OLD OLD OR OLDER
Breast Augmentations 33,204 2.0% 894,648 53.1% 623,962 37.0% 116,298 6.9% 17,360 1.0%
Liposuction 38,822 2.0% 784,633 41.2% 846,482 44.5% 210,669 11.1% 22,456 1.2%
Rhinoplasty 72,845 7.3% 633,811 63.7% 241,324 24.3% 42,493 4.3% 4,677 0.5%
Botulinum Toxin 106,033 1.5% 1,767,459 24.2% 3,450,092 47.2% 1,690,677 23.1% 298,355 4.1%
Non-Surgical Fat Reduction 24,488 3.4% 284,790 39.0% 323,166 44.2% 87,937 12.0% 10,599 1.5%
PERCENTAGE OF SURGEONS PERFORMING BREAST AUGMENTATION
IN WOMEN OF 17 YEARS OLD OR YOUNGER
COUNTRY PERCENTAGE OF SURGEONS PERFORMING REASONS FOR PROCEDURE
BREAST AUGMENTATION IN MINORS
Tubular breast 26.4%
Worldwide 7.3%
Severe asymmetry 25.8%
Argentina 0.0%
Congenital absent breast (i.e., Poland’s syndrome) 14.9%
Brazil 27.3%
Congenital micromastia 12.6%
Colombia 10.7%
Purely cosmetic bilateral augmentation 11.1%
Germany 3.7%
Other 9.1%
Greece 0.0%
India 2.3%
Italy 10.8%
Mexico 10.8%
Romania 6.8%
Spain 4.2%
Thailand 3.1%
Turkey 13.6%
USA 4.7%
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 48"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,49,"COSMETIC PROCEDURES BY LOCATION
COSMETIC PROCEDURES BY LOCATION
AN OFFICE A FREE-STANDING
A HOSPITAL OTHER
FACILITY SURGICENTER
Worldwide 35.6% 43.5% 20.0% 0.8%
Argentina 47.3% 19.1% 33.6% 0.0%
Brazil 23.0% 70.0% 7.1% 0.0%
Colombia 23.5% 25.7% 50.8% 0.0%
Germany 39.4% 41.4% 15.7% 3.6%
Greece 53.4% 38.0% 8.7% 0.0%
India 26.3% 65.1% 8.6% 0.0%
Italy 35.4% 45.3% 19.1% 0.3%
Mexico 33.9% 40.1% 25.4% 0.6%
Romania 47.5% 37.3% 14.9% 0.3%
Spain 41.0% 52.6% 6.5% 0.0%
Thailand 40.2% 50.2% 9.6% 0.0%
Turkey 22.5% 69.3% 8.2% 0.0%
USA 37.1% 25.3% 37.1% 0.5%
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 49"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,50,"MEDICAL TOURISM
TOP 3
MEDICAL TOURISM MOST FREQUENTLY-CITED
COUNTRIES OF FOREIGN PATIENTS
PERCENTAGE OF PATIENTS ATTENDING FROM OTHER COUNTRIES
MEDIAN AVERAGE 1 2 3
Worldwide 10.0% 17.6%
Argentina 5.0% 7.0% Paraguay USA Chile
Brazil 3.0% 6.6% USA Portugal Spain
Colombia 15.0% 29.6% USA Spain Chile
Germany 5.0% 9.9% Switzerland Austria Turkey
Greece 4.0% 6.6% United Kingdom Germany Albania
India 10.0% 9.8% USA United Arab Emirates United Kingdom
Italy 5.0% 10.1% United Kingdom France Switzerland
Mexico 20.0% 29.4% USA Canada Colombia
Romania 5.0% 11.9% Italy Germany United Kingdom
Spain 10.0% 13.8% United Kingdom Colombia France
Thailand 10.0% 23.2% Australia China USA
Turkey 27.5% 32.1% Germany United Kingdom Spain
USA 13.8% 11.0% Mexico Canada United Kingdom
2021
INTERNATIONAL
SURVEY Please credit the International Society of Aesthetic Plastic Surgery when citing statistical data. Contact ISAPS: +44 20 7038 7812 | media@isaps.org | www.isaps.org 50"
2021,E:\shared\行业报告\2021isaps-global-survey.pdf,https://www.isaps.org/media/vdpdanke/isaps-global-survey_2021.pdf,51,"IMPACT OF
COVID -19"
