source_file,table_name,row_number,row_key,action,field_name,old_value,new_value,company,brand,product_family,product_id,reason
manual_official_indication_evidence.csv,manual_official_indication_evidence,886,egroup_live_url_curated_7b405aacdeca,company_id_clear_orphan,company_id,co_4ffa06e6e887,,Professional Skin Solutions,Elementrē,,prod_b1a1ecb4539f,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,969,egroup_no_public_indication_8af4d5973a37,company_id_clear_orphan,company_id,co_448241c15c9e,,DSD Pharm,Dixidox de Luxe (Classic Line),,prod_503047b92460,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1022,egroup_no_public_indication_fac1393f62a6,company_id_clear_orphan,company_id,co_e2c0f8c8130c,,Image Skincare,Image,,prod_383eb617653e,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1041,egroup_no_public_indication_34ee1bf0040f,company_id_clear_orphan,company_id,co_5e7be1a09b47,,Medians,Histolab,,prod_b9627f06cb15,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1065,egroup_no_public_indication_1aac2e132390,company_id_clear_orphan,company_id,co_d19fde22a7b6,,Senté Labs,Senté,,prod_bcc339ac7d66,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1082,egroup_no_public_indication_d9c521368b19,company_id_clear_orphan,company_id,co_8f015740a700,,U.SK / Under Skin,U.SK,,prod_ebc1252c32d2,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1087,egroup_no_public_indication_ddc7afc166a9,company_id_clear_orphan,company_id,co_3b84628cb6ea,,Waldencast,Obagi / Milk,,prod_bbf45fe273c4,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1090,egroup_no_public_indication_71cfe2552526,company_id_clear_orphan,company_id,co_144427d30696,,Zenix Professional,Zenix,,prod_e565b4dad018,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1135,egroup_no_public_indication_a268486f97ca,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Hyaluronic Forte,,prod_facbf7fd2c9f,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1158,egroup_no_public_indication_c49a0e316c5d,company_id_clear_orphan,company_id,co_adcf38f6ebf8,,Cellese / AnteAGE,AnteAGE MD,,prod_441d4948f558,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1167,egroup_no_public_indication_bdf87585e566,company_id_clear_orphan,company_id,co_448241c15c9e,,DSD Pharm,Botox Like Hair Therapy,,prod_56c13ebad4cb,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1168,egroup_no_public_indication_3d93bac7abd1,company_id_clear_orphan,company_id,co_448241c15c9e,,DSD Pharm,Scalp Peeling (1.3),,prod_59ecfbda235c,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1185,egroup_no_public_indication_a3bc85abfcfd,company_id_clear_orphan,company_id,co_5bf49ed05fc2,,E.I.C.O.,Cosmeceuticals,,prod_30db6b2ff645,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1242,egroup_no_public_indication_07fe2182344e,company_id_clear_orphan,company_id,co_c79c80f0dc0e,,Nexgen Bio,Biometics,,prod_52b69899fa6b,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1243,egroup_no_public_indication_a98cf3fb0f4d,company_id_clear_orphan,company_id,co_0dfc1fd8397c,,Nunii Laboratoire,Nunii,,prod_e95d844f09d8,orphan company_id had no unique current company_master name match
manual_official_indication_evidence.csv,manual_official_indication_evidence,1263,egroup_no_public_indication_a679d4309d7e,company_id_clear_orphan,company_id,co_601a12f62aab,,VLCC Personal Care,VLCC,,prod_f5b5d70ac88d,orphan company_id had no unique current company_master name match
registration_evidence.csv,registration_evidence,1593,prod_efe169c02ddf,company_id_remap_by_name,company_id,co_c6bde729d2b8,co_5d4b35b57193,Humedix,Pre-filled Sodium Hyaluronate Syringe,,prod_efe169c02ddf,matched current company_master by company
registration_evidence.csv,registration_evidence,1594,prod_efe169c02ddf,company_id_remap_by_name,company_id,co_c6bde729d2b8,co_5d4b35b57193,Humedix,Pre-filled Sodium Hyaluronate Syringe,,prod_efe169c02ddf,matched current company_master by company
registration_evidence.csv,registration_evidence,1595,prod_7afe7d757a2c,company_id_remap_by_name,company_id,co_a2b335631460,co_74058c30480f,YooYoung Pharmaceutical,Modified Sodium Hyaluronate Gel,,prod_7afe7d757a2c,matched current company_master by company
registration_evidence.csv,registration_evidence,1596,prod_ae5df0f646a7,company_id_remap_by_name,company_id,co_da04eca45983,co_c87804d7fff0,EndyMed Medical,EndyMed,,prod_ae5df0f646a7,matched current company_master by company
